2017001	369
2017002	779
2017003	650
2017004	317
2017005	246
2017006	888
2017008	169
2017009	202
2017010	976
2017011	909
2017012	125
2017013	582
2017014	221
2017015	950
2017016	469
2017017	817
2017018	315
2017019	606
2017020	893
2017021	854
2017022	028
2017023	250
2017025	359
2017026	259
2017027	873
2017028	193
2017029	272
2017030	107
2017031	376
2017032	237
2017033	114
2017034	348
2017035	624
2017036	650
2017037	897
2017038	134
2017039	395
2017040	899
2017041	480
2017042	000
2017043	050
2017044	861
2017045	679
2017046	570
2017047	945
2017048	557
2017049	036
2017050	278
2017051	702
2017052	731
2017053	652
2017054	754
2017055	276
2017056	102
2017057	242
2017058	262
2017059	143
2017060	868
2017061	454
2017062	975
2017063	864
2017064	158
2017065	577
2017066	322
2017067	644
2017068	910
2017069	518
2017070	231
2017071	882
2017072	174
2017073	075
2017074	576
2017076	074
2017077	020
2017078	449
2017079	487
2017080	735
2017081	129
2017082	625
2017083	105
2017084	822
2017085	560
2017086	697
2017087	377
2017088	366
2017089	518
2017090	390
2017091	341
2017092	305
2017093	840
2017094	573
2017096	470
2017097	749
2017098	407
2017099	046
2017100	596
2017101	809
2017102	698
2017103	350
2017104	524
2017105	421
2017106	936
2017107	725
2017108	557
2017109	488
2017110	266
2017111	331
2017112	695
2017113	745
2017114	167
2017115	160
2017116	814
2017117	731
2017118	605
2017119	509
2017120	284
2017121	439
2017122	045
2017123	008
2017124	015
2017125	878
2017126	499
2017127	623
2017128	055
2017129	566
2017130	676
2017132	556
2017133	920
2017134	359
2017135	077
2017136	888
2017137	119
2017138	181
2017139	695
2017146	549
2017147	299
2017148	739
2017150	113
2017151	076
2017152	707
2017153	608
2017154	363
2017155	935
2017156	248
2017157	173
2017158	285
2017159	872
2017160	210
2017161	797
2017162	398
2017163	008
2017164	312
2017165	333
2017166	496
2017167	471
2017168	136
2017169	854
2017170	881
2017171	346
2017172	558
2017173	694
2017174	414
2017175	001
2017176	276
2017178	744
2017179	159
2017180	364
2017181	569
2017182	148
2017183	994
2017184	899
2017185	228
2017186	033
2017187	613
2017188	741
2017189	562
2017193	352
2017195	686
2017196	174
2017197	681
2017198	703
2017199	367
2017200	827
2017202	996
2017203	070
2017204	053
2017205	770
2017206	344
2017207	331
2017208	822
2017209	354
2017210	256
2017211	124
2017212	716
2017213	986
2017214	313
